ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Instr,scenario1,item001,item002,item003,item004,item005,item006,item007,item008,item013,item014,item015,item016,item017,item018,item019,item020,item021,item022,item023,item024,force1,time1_1,time1_2,time1_3,time1_4,scenario2,item025,item026,item027,item028,item029,item030,item031,item032,item037,item038,item039,item040,item041,item042,item043,item044,item045,item046,item047,item048,force2,time2_1,time2_2,time2_3,time2_4,scenario3,item049,item050,item051,item052,item053,item054,item055,item056,item061,item062,item063,item064,item065,item066,item067,item068,item069,item070,item071,item072,force3,time3_1,time3_2,time3_3,time3_4,scenario4,item073,item074,item075,item076,item077,item078,item079,item080,item085,item086,item087,item088,item089,item090,item091,item092,item093,item094,item095,item096,force4,time4_1,time4_2,time4_3,time4_4,scenario5,item097,item098,item099,item100,item101,item102,item103,item104,item109,item110,item111,item112,item113,item114,item115,item116,item117,item118,item119,item120,force5,time5_1,time5_2,time5_3,time5_4,scenario6,item121,item122,item123,item124,item125,item126,item127,item128,item133,item134,item135,item136,item137,item138,item139,item140,item141,item142,item143,item144,force6,time6_1,time6_2,time6_3,time6_4,demo,age,gender,ethnicity,ethnicity_TEXT,education,ses,DO-BR-FL_11,DO-BL-Scenario1,DO-BL-Scenario2,DO-BL-Scenario3,DO-BL-Scenario4,DO-BL-Scenario5,DO-BL-Scenario6,LocationLatitude,LocationLongitude,LocationAccuracy
R_2YK8PCWYgitJbQB,Default Response Set,Anonymous,,,174.27.57.172,0,7/23/2016 14:35,7/23/2016 14:38,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,2,1.441,18.784,20.845,5,1,,,,,,1,,,,,,,,,,,,,,,2,1.472,26.133,29.628,3,1,,,,,,,,,,,,,,,1,,,,,,4,1.325,16.332,17.723,4,1,,,,,,,1,,,,,,,,,,,,,,3,1.854,21.068,29.74,4,1,,,,,,,,,,,,1,,,,,,,,,4,1.182,16.652,19.114,4,1,,,,,,,,,,,,,,1,,,,,,,1,1.779,28.373,30.234,4,,38,1,5,,2,9,Scenario 6|Scenario 2|Scenario 4|Scenario 1|Scenario 5|Scenario 3,scenario1|item007|force1|time1,scenario2|item030|force2|time2,scenario3|item067|force3|time3,scenario4|item079|force4|time4,scenario5|item112|force5|time5,scenario6|item138|force6|time6,43.71350098,-116.1853027,-1
R_3qC0n3gMiJynaBD,Default Response Set,Anonymous,,,68.38.254.77,0,7/23/2016 14:29,7/23/2016 14:38,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,1,50.35,50.35,51.507,1,1,,,,,1,,,,,,,,,,,,,,,,2,65.48,66.071,67.388,2,1,,,,1,,,,,,,,,,,,,,,,,4,61.457,61.457,62.35,1,1,,,,,,,,,,1,,,,,,,,,,,1,89.981,91.492,92.827,2,1,,,1,,,,,,,,,,,,,,,,,,5,92.017,92.017,92.89,1,1,,,,,,,,,,,,,,,,1,,,,,1,72.126,72.126,73.773,1,,61,1,5,,4,7,Scenario 5|Scenario 6|Scenario 4|Scenario 3|Scenario 1|Scenario 2,scenario1|item008|force1|time1,scenario2|item029|force2|time2,scenario3|item052|force3|time3,scenario4|item086|force4|time4,scenario5|item099|force5|time5,scenario6|item140|force6|time6,40.2368927,-85.46790314,-1
R_1ig3ge9LPaWYXCF,Default Response Set,Anonymous,,,68.11.199.74,0,7/23/2016 14:33,7/23/2016 14:38,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,5,13.583,31.422,32.64,6,1,,,,,,,1,,,,,,,,,,,,,,2,23.384,23.777,24.877,2,1,,,,,,,,,,,,,,,1,,,,,,5,28.741,32.229,33.008,3,1,,,,,,1,,,,,,,,,,,,,,,2,23.635,24.611,25.475,2,1,,,,,,,,1,,,,,,,,,,,,,1,21.791,22.863,24.809,2,1,,,,,,,,,,,,,1,,,,,,,,4,24.173,24.462,25.206,2,,25,1,3,,4,9,Scenario 4|Scenario 5|Scenario 3|Scenario 1|Scenario 2|Scenario 6,scenario1|item013|force1|time1,scenario2|item031|force2|time2,scenario3|item067|force3|time3,scenario4|item078|force4|time4,scenario5|item104|force5|time5,scenario6|item137|force6|time6,30.45269775,-91.06780243,-1
R_3erceMGnBS6P4AT,Default Response Set,Anonymous,,,75.110.154.196,0,7/23/2016 14:35,7/23/2016 14:38,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,5,12.908,15.46,17.078,2,1,,,,,,,1,,,,,,,,,,,,,,2,19.674,19.674,20.902,1,1,,,,,,,,,,,,,,,,,,,,1,4,53.968,53.968,54.85,1,1,,,,,,,,,,,,,,,,,,,,1,2,24.472,25.468,29.635,2,1,,,,,,,,,,,,1,,,,,,,,,5,13.764,13.764,14.494,1,1,,,,,,,,,,,1,,,,,,,,,,5,20.748,20.748,21.866,1,,59,1,2,,5,6,Scenario 5|Scenario 2|Scenario 1|Scenario 4|Scenario 6|Scenario 3,scenario1|item020|force1|time1,scenario2|item031|force2|time2,scenario3|item072|force3|time3,scenario4|item096|force4|time4,scenario5|item112|force5|time5,scenario6|item135|force6|time6,35.1427002,-77.16300201,-1
R_3FVVb1O2uT4DIbM,Default Response Set,Anonymous,,,128.177.161.176,0,7/23/2016 14:36,7/23/2016 14:38,1,1,1,1,,,,,,,,,,,,,,,,,,1,,,4,21.712,21.712,22.807,1,1,,,,,,,,,,,,,,1,,,,,,,4,14.044,16.393,17.096,3,1,,,,1,,,,,,,,,,,,,,,,,4,23.431,23.431,23.957,1,1,,,,,,,,,,,,,,,,,1,,,,3,19.562,19.562,20.29,1,1,,,,,,,,,,,1,,,,,,,,,,4,28.017,28.017,28.582,1,1,,,,,,,,,,,,,,,1,,,,,,3,11.423,11.423,12.166,1,,26,2,5,,2,5,Scenario 5|Scenario 4|Scenario 3|Scenario 2|Scenario 6|Scenario 1,scenario1|item022|force1|time1,scenario2|item042|force2|time2,scenario3|item052|force3|time3,scenario4|item093|force4|time4,scenario5|item111|force5|time5,scenario6|item139|force6|time6,37.3874054,-121.9024048,-1
R_2wQq6y1QCNO4arV,Default Response Set,Anonymous,,,24.146.156.205,0,7/23/2016 14:34,7/23/2016 14:38,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,4,37.103,37.103,37.773,1,1,1,,,,,,,,,,,,,,,,,,,,1,30.993,32.442,33.911,2,1,,,,,,,,,,,,,,,1,,,,,,3,43.175,43.175,44.171,1,1,,,,,,,,1,,,,,,,,,,,,,1,53.082,53.082,54.243,1,1,,,,,,,1,,,,,,,,,,,,,,2,30.57,31.419,32.417,3,1,,,,,,,,,,,,,,,,,,,,1,2,41.704,41.704,42.534,1,,44,1,5,,6,7,Scenario 5|Scenario 1|Scenario 3|Scenario 4|Scenario 6|Scenario 2,scenario1|item015|force1|time1,scenario2|item025|force2|time2,scenario3|item067|force3|time3,scenario4|item080|force4|time4,scenario5|item103|force5|time5,scenario6|item144|force6|time6,40.87319946,-73.08119965,-1
R_2eOIejkPesw7K4p,Default Response Set,Anonymous,,,173.163.4.137,0,7/23/2016 14:32,7/23/2016 14:39,1,1,1,1,,,,,,,,,,,,,,,,,,1,,,4,69.495,69.495,71.731,1,1,,,,,,,,,,,,,1,,,,,,,,2,48.812,48.812,54.831,1,1,,,,,,,,,,,,,1,,,,,,,,4,38.114,38.114,39.246,1,1,,,,,,,,1,,,,,,,,,,,,,2,47.478,51.262,52.473,3,1,,,,,,,,,,,,,,,,1,,,,,4,48.405,52.564,53.605,2,1,,,,,,,,,,,1,,,,,,,,,,4,66.079,66.079,69.63,1,,57,2,6,mixed,5,4,Scenario 6|Scenario 4|Scenario 5|Scenario 3|Scenario 2|Scenario 1,scenario1|item022|force1|time1,scenario2|item041|force2|time2,scenario3|item065|force3|time3,scenario4|item080|force4|time4,scenario5|item116|force5|time5,scenario6|item135|force6|time6,40.08110046,-77.03140259,-1
R_eY7qBhXBNASr4it,Default Response Set,Anonymous,,,205.204.19.102,0,7/23/2016 14:36,7/23/2016 14:39,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,3,0,0,23.705,0,1,,,,,,,,,,,,,,,,1,,,,,2,0,0,20.043,0,1,,,,,,1,,,,,,,,,,,,,,,1,0,0,11.171,0,1,1,,,,,,,,,,,,,,,,,,,,4,0,0,14.943,0,1,,,,,1,,,,,,,,,,,,,,,,1,0,0,12.683,0,1,,,,,,,,,,1,,,,,,,,,,,2,0,0,26.74,0,,25,2,5,,6,5,Scenario 1|Scenario 4|Scenario 2|Scenario 6|Scenario 3|Scenario 5,scenario1|item023|force1|time1,scenario2|item044|force2|time2,scenario3|item054|force3|time3,scenario4|item073|force4|time4,scenario5|item101|force5|time5,scenario6|item134|force6|time6,28.53829956,-81.3792038,-1
R_TiqKnF7jhzwDFmN,Default Response Set,Anonymous,,,65.60.166.201,0,7/23/2016 14:35,7/23/2016 14:39,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,4,25.574,26.911,29.597,2,1,,1,,,,,,,,,,,,,,,,,,,1,23.092,23.433,24.57,2,1,,,,,,,,,,,,,,,,,,,1,,1,23.239,23.239,25.004,1,1,,,,,,,,,,,1,,,,,,,,,,1,31.913,31.913,32.973,1,1,,,1,,,,,,,,,,,,,,,,,,4,31.841,31.841,33.063,1,1,,,,,,,,,,,,1,,,,,,,,,5,31.645,32.622,33.385,3,,29,2,5,,3,7,Scenario 4|Scenario 5|Scenario 6|Scenario 2|Scenario 3|Scenario 1,scenario1|item016|force1|time1,scenario2|item026|force2|time2,scenario3|item071|force3|time3,scenario4|item087|force4|time4,scenario5|item099|force5|time5,scenario6|item136|force6|time6,40.10710144,-82.89810181,-1
R_2dEYUO0o4eOxqfH,Default Response Set,Anonymous,,,74.196.102.254,0,7/23/2016 14:32,7/23/2016 14:39,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,3,42.481,42.481,44.453,1,1,,,,,,,,,,,,,,,,,,,1,,5,64.654,64.654,65.539,1,1,,,,,,,,,,,,,,,,,,,1,,4,53.002,53.002,54.787,1,1,,,,,,,,,,,,,,,,,,,,1,2,60.683,61.46,62.368,2,1,,,,,,,,1,,,,,,,,,,,,,1,30.815,30.815,31.72,1,1,,,,,,,,,,,,,,,,,1,,,,4,30.904,30.904,31.607,1,,41,2,5,,4,9,Scenario 5|Scenario 4|Scenario 3|Scenario 1|Scenario 2|Scenario 6,scenario1|item005|force1|time1,scenario2|item047|force2|time2,scenario3|item071|force3|time3,scenario4|item096|force4|time4,scenario5|item104|force5|time5,scenario6|item141|force6|time6,35.959198,-96.75540161,-1
R_33wH8RGeaTdYPIT,Default Response Set,Anonymous,,,207.38.208.97,0,7/23/2016 14:32,7/23/2016 14:39,1,1,1,1,,,,,,,,,,,,,,,,,1,,,,3,47.366,48.654,50.219,2,1,,,,,,,,,,1,,,,,,,,,,,5,36.629,36.629,39.919,1,1,,,,,,,,,1,,,,,,,,,,,,3,34.144,35.162,38.674,2,1,,,,,,,,,,1,,,,,,,,,,,5,47.254,47.254,50.349,1,1,,,,,,,,,,,,,,,,,,,1,,5,55.612,55.612,59.012,1,1,,,,,,,,,,,1,,,,,,,,,,4,61.658,61.658,64.653,1,,72,2,5,,6,3,Scenario 5|Scenario 4|Scenario 6|Scenario 2|Scenario 1|Scenario 3,scenario1|item021|force1|time1,scenario2|item038|force2|time2,scenario3|item061|force3|time3,scenario4|item086|force4|time4,scenario5|item119|force5|time5,scenario6|item135|force6|time6,40.76049805,-73.99330139,-1
R_7QyzbPCXudFdGWl,Default Response Set,Anonymous,,,24.107.108.200,0,7/23/2016 14:34,7/23/2016 14:39,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,2,18.649,20.953,21.907,2,1,,1,,,,,,,,,,,,,,,,,,,1,19.437,21.09,22.549,3,1,,,,,,,,,,1,,,,,,,,,,,4,27.651,28.044,29.833,2,1,,,,,,,,,,,,,,,1,,,,,,1,38.291,39.088,39.572,2,1,,,,,,1,,,,,,,,,,,,,,,2,21.228,21.228,24.449,1,1,,,,,,1,,,,,,,,,,,,,,,1,18.098,19.865,21.159,2,,24,1,5,,6,7,Scenario 5|Scenario 3|Scenario 4|Scenario 6|Scenario 2|Scenario 1,scenario1|item008|force1|time1,scenario2|item026|force2|time2,scenario3|item062|force3|time3,scenario4|item091|force4|time4,scenario5|item102|force5|time5,scenario6|item126|force6|time6,38.66569519,-90.32309723,-1
R_TdSltHm2SEJgiGd,Default Response Set,Anonymous,,,66.119.41.91,0,7/23/2016 14:36,7/23/2016 14:39,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,5,15.162,15.162,15.881,1,1,,,,,,,,,,,,,,,,,1,,,,5,17.416,17.416,18.121,1,1,,,,,,,,,,,1,,,,,,,,,,4,17.426,17.426,18.164,1,1,,,,,,1,,,,,,,,,,,,,,,2,17.889,17.889,18.644,1,1,,,,,,,1,,,,,,,,,,,,,,2,14.447,14.447,15.27,1,1,,,1,,,,,,,,,,,,,,,,,,2,14.394,14.394,15.322,1,,29,2,4,,3,7,Scenario 3|Scenario 2|Scenario 6|Scenario 1|Scenario 5|Scenario 4,scenario1|item013|force1|time1,scenario2|item045|force2|time2,scenario3|item063|force3|time3,scenario4|item078|force4|time4,scenario5|item103|force5|time5,scenario6|item123|force6|time6,38.6499939,-90.53340149,-1
R_2xLUZqHKZRjaQAX,Default Response Set,Anonymous,,,98.192.35.90,0,7/23/2016 14:36,7/23/2016 14:39,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,26.866,26.866,27.876,1,1,,,,,,,,,,,,,,,,,1,,,,2,19.83,19.83,20.711,1,1,,,,,,,,,,,,,,,,,,1,,,4,23.097,23.097,24.65,1,1,,,1,,,,,,,,,,,,,,,,,,2,23.909,23.909,24.906,1,1,,,,,,,,1,,,,,,,,,,,,,4,18.226,18.226,22.956,1,1,1,,,,,,,,,,,,,,,,,,,,2,17.729,17.729,19.308,1,,37,1,5,,5,5,Scenario 4|Scenario 3|Scenario 2|Scenario 1|Scenario 5|Scenario 6,scenario1|item001|force1|time1,scenario2|item045|force2|time2,scenario3|item070|force3|time3,scenario4|item075|force4|time4,scenario5|item104|force5|time5,scenario6|item121|force6|time6,33.77729797,-84.33660126,-1
R_3fuDXGiajE5Ct7I,Default Response Set,Anonymous,,,50.135.201.217,0,7/23/2016 14:35,7/23/2016 14:39,1,1,1,1,,,,,,,,,,,,,,,1,,,,,,4,83.528,85.642,88.369,3,1,,1,,,,,,,,,,,,,,,,,,,2,28.407,31.503,32.382,3,1,1,,,,,,,,,,,,,,,,,,,,1,20.226,20.226,21.588,1,1,,,,,1,,,,,,,,,,,,,,,,3,24.038,27.699,28.807,4,1,,,,,,,,,,,,,,,,,,,,1,4,24.239,25.105,25.84,2,1,,,,,,,,,,,,,,,,,1,,,,1,24.055,24.836,26.163,2,,25,1,5,,6,5,Scenario 2|Scenario 4|Scenario 6|Scenario 3|Scenario 1|Scenario 5,scenario1|item019|force1|time1,scenario2|item026|force2|time2,scenario3|item049|force3|time3,scenario4|item077|force4|time4,scenario5|item120|force5|time5,scenario6|item141|force6|time6,47.75700378,-122.092804,-1
R_1A3uq98PISughkl,Default Response Set,Anonymous,,,24.31.130.49,0,7/23/2016 14:35,7/23/2016 14:39,1,1,1,1,,,,,,,,,,,,,,,,,1,,,,4,0.824,13.3,95.349,11,1,,,,,,,,,,,,,,,1,,,,,,4,8.546,18.334,19.26,16,1,,,,,,,,,,1,,,,,,,,,,,4,3.204,10.527,11.459,7,1,,,,,,,,,,,,,,,,,,,1,,2,1.259,39.56,42.247,21,1,,,,,,,,,,,,,,,1,,,,,,2,0.984,15.476,45.851,11,1,,,,,,,,,,,,,,,1,,,,,,2,0.572,14.913,15.83,9,,30,2,5,,2,10,Scenario 4|Scenario 2|Scenario 5|Scenario 6|Scenario 1|Scenario 3,scenario1|item021|force1|time1,scenario2|item043|force2|time2,scenario3|item062|force3|time3,scenario4|item095|force4|time4,scenario5|item115|force5|time5,scenario6|item139|force6|time6,42.9703064,-72.27999878,-1
R_DxdOqMJvHo0sefn,Default Response Set,Anonymous,,,75.140.100.44,0,7/23/2016 14:35,7/23/2016 14:40,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,4,33.213,34.533,35.721,3,1,,,,,,,,,1,,,,,,,,,,,,2,33.31,33.31,34.612,1,1,,,,,,,,,,,,,,,,,1,,,,2,36.7,39.564,39.929,4,1,,,,,,,1,,,,,,,,,,,,,,4,23.976,24.562,25.839,2,1,,,,,,,,,,1,,,,,,,,,,,4,32.187,32.187,33.162,1,1,,,,,,,,,,,,,,,,,1,,,,2,36.491,37.779,39.057,2,,32,1,5,,4,8,Scenario 5|Scenario 6|Scenario 1|Scenario 4|Scenario 2|Scenario 3,scenario1|item007|force1|time1,scenario2|item037|force2|time2,scenario3|item069|force3|time3,scenario4|item079|force4|time4,scenario5|item110|force5|time5,scenario6|item141|force6|time6,40.52900696,-122.3216019,-1
R_1pJXqLNDExHakmg,Default Response Set,Anonymous,,,108.28.250.254,0,7/23/2016 14:33,7/23/2016 14:40,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,5,34.432,38.415,58.013,3,1,,,,,,,,,,,1,,,,,,,,,,4,37.656,51.545,52.959,3,1,,,1,,,,,,,,,,,,,,,,,,4,32.03,32.03,42.557,1,1,,,,,,,,,,,,,,,,,1,,,,5,27.568,30.552,39.158,4,1,,,,,,1,,,,,,,,,,,,,,,2,46.433,46.433,61.169,1,1,,,,,,,,,,,,,,,,,,,,1,4,38.457,38.457,53.511,1,,25,1,1,,4,7,Scenario 2|Scenario 1|Scenario 4|Scenario 3|Scenario 6|Scenario 5,scenario1|item003|force1|time1,scenario2|item039|force2|time2,scenario3|item051|force3|time3,scenario4|item093|force4|time4,scenario5|item102|force5|time5,scenario6|item144|force6|time6,38.89219666,-76.76809692,-1
R_1E4Hrm32heqTT9j,Default Response Set,Anonymous,,,52.205.215.203,0,7/23/2016 14:36,7/23/2016 14:40,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,24.406,24.406,26.098,1,1,,,,,1,,,,,,,,,,,,,,,,1,18.864,18.864,21.713,1,1,,,,,,,,,,1,,,,,,,,,,,1,23.265,23.265,24.786,1,1,,,,,,,,,,,,,,1,,,,,,,1,31.905,31.905,33.07,1,1,,,,,,,,,1,,,,,,,,,,,,1,18.936,18.936,20.681,1,1,1,,,,,,,,,,,,,,,,,,,,1,24.665,24.665,26.442,1,,40,1,5,,8,7,Scenario 4|Scenario 3|Scenario 1|Scenario 2|Scenario 6|Scenario 5,scenario1|item015|force1|time1,scenario2|item029|force2|time2,scenario3|item062|force3|time3,scenario4|item090|force4|time4,scenario5|item109|force5|time5,scenario6|item121|force6|time6,39.04370117,-77.48750305,-1
R_3MmqK1l1IB3e0gK,Default Response Set,Anonymous,,,98.225.216.29,0,7/23/2016 14:35,7/23/2016 14:40,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,10.919,14.09,14.689,5,1,,,,,,,,,,,,,,1,,,,,,,4,35.599,35.599,36.316,1,1,,1,,,,,,,,,,,,,,,,,,,2,19.508,19.508,22.76,1,1,,,,,,,,,,,,,,,,,,1,,,4,151.316,151.572,152.476,2,1,,,,,,,,,,,,,,,,,,,,1,4,15.676,15.676,16.436,1,1,,,,,,,,1,,,,,,,,,,,,,1,17.726,19.966,20.378,3,,19,2,1,,2,7,Scenario 3|Scenario 6|Scenario 5|Scenario 2|Scenario 4|Scenario 1,scenario1|item001|force1|time1,scenario2|item042|force2|time2,scenario3|item050|force3|time3,scenario4|item094|force4|time4,scenario5|item120|force5|time5,scenario6|item128|force6|time6,40.12390137,-75.12640381,-1
R_3fWbzfYob2me7Xq,Default Response Set,Anonymous,,,73.157.71.75,0,7/23/2016 14:37,7/23/2016 14:40,1,1,1,1,,,,,,,,,,,,,,,,,,1,,,1,23.481,23.481,24.909,1,1,,,,,,,,,,,,,,,,,,,1,,1,18.847,19.926,21.299,2,1,,,,,1,,,,,,,,,,,,,,,,1,21.215,21.215,22.75,1,1,,1,,,,,,,,,,,,,,,,,,,1,17.061,17.061,18.51,1,1,,,,,,,,,,,,,,,,,,1,,,1,22.775,22.775,27.137,1,1,,,,,,,,1,,,,,,,,,,,,,1,20.096,20.096,22.255,1,,30,2,5,,5,5,Scenario 5|Scenario 6|Scenario 1|Scenario 4|Scenario 3|Scenario 2,scenario1|item022|force1|time1,scenario2|item047|force2|time2,scenario3|item053|force3|time3,scenario4|item074|force4|time4,scenario5|item118|force5|time5,scenario6|item128|force6|time6,47.82090759,-122.3151016,-1
R_TcH9IqTI7D6gmWJ,Default Response Set,Anonymous,,,24.63.17.224,0,7/23/2016 14:34,7/23/2016 14:40,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,2,43.399,45.277,46.722,2,1,,,,,,,,,,,,,,,,1,,,,,5,15.807,17.834,18.671,2,1,,,,,,,,,,,,,,,,1,,,,,5,17.966,21.965,23.11,3,1,,,1,,,,,,,,,,,,,,,,,,4,14.809,17.007,17.857,2,1,,1,,,,,,,,,,,,,,,,,,,4,25.437,29.52,31.35,2,1,,,,,,,,,,1,,,,,,,,,,,2,118.982,160.359,161.976,5,,36,2,5,,5,6,Scenario 6|Scenario 1|Scenario 5|Scenario 3|Scenario 4|Scenario 2,scenario1|item002|force1|time1,scenario2|item044|force2|time2,scenario3|item068|force3|time3,scenario4|item075|force4|time4,scenario5|item098|force5|time5,scenario6|item134|force6|time6,42.15119934,-71.25689697,-1
R_3JKThFpmFBHkU1i,Default Response Set,Anonymous,,,98.196.176.150,0,7/23/2016 14:35,7/23/2016 14:40,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,1,21.16,23.649,25.231,5,1,,,,1,,,,,,,,,,,,,,,,,4,23.185,24.681,25.552,4,1,,,,,,,,,,,,,,1,,,,,,,5,124.126,125.19,125.556,3,1,,,,,,,,,,,,,,,,,,,,1,2,71.615,72.567,73.822,3,1,,,,,,,,,,,,,,,1,,,,,,3,11.867,13.452,13.873,4,1,,,,,,,,,,,,,1,,,,,,,,4,26.824,28.144,29.936,3,,30,1,5,,2,8,Scenario 6|Scenario 4|Scenario 1|Scenario 2|Scenario 3|Scenario 5,scenario1|item018|force1|time1,scenario2|item028|force2|time2,scenario3|item066|force3|time3,scenario4|item096|force4|time4,scenario5|item115|force5|time5,scenario6|item137|force6|time6,29.98219299,-95.17759705,-1
R_2uy4vgbCb0aO6Ji,Default Response Set,Anonymous,,,75.86.161.27,0,7/23/2016 14:31,7/23/2016 14:40,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,4,2.965,115.2,122.562,3,1,,,,,,,,,,1,,,,,,,,,,,1,40.784,40.784,42.391,1,1,,,,,,,,,,,,1,,,,,,,,,4,135.169,135.806,137.198,2,1,1,,,,,,,,,,,,,,,,,,,,1,38.458,38.458,42.009,1,1,,,,,,,,1,,,,,,,,,,,,,1,38.233,38.233,39.314,1,1,,,,,,,,,,,,,,1,,,,,,,2,81.062,81.062,82.12,1,,40,1,5,,3,6,Scenario 5|Scenario 2|Scenario 1|Scenario 3|Scenario 4|Scenario 6,scenario1|item008|force1|time1,scenario2|item038|force2|time2,scenario3|item064|force3|time3,scenario4|item073|force4|time4,scenario5|item104|force5|time5,scenario6|item138|force6|time6,42.62260437,-87.83000183,-1
R_1fm8nj2JjIg9s8o,Default Response Set,Anonymous,,,67.184.181.248,0,7/23/2016 14:39,7/23/2016 14:40,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,3,1.932,1.932,3.134,1,1,,,,1,,,,,,,,,,,,,,,,,4,6.312,6.312,6.991,1,1,,,,,,,,,,,1,,,,,,,,,,3,3.274,3.274,4.123,1,1,,,,,1,,,,,,,,,,,,,,,,5,1.695,1.695,3.421,1,1,,,,,,,,,,,1,,,,,,,,,,2,1.225,1.225,3.439,1,1,,,,,,,,,,,,1,,,,,,,,,4,3.387,3.387,4.846,1,,24,1,5,,5,3,Scenario 2|Scenario 3|Scenario 6|Scenario 1|Scenario 4|Scenario 5,scenario1|item003|force1|time1,scenario2|item028|force2|time2,scenario3|item063|force3|time3,scenario4|item077|force4|time4,scenario5|item111|force5|time5,scenario6|item136|force6|time6,41.93730164,-87.65509796,-1
R_DRU98Z8va0PGY25,Default Response Set,Anonymous,,,75.227.116.58,0,7/23/2016 14:35,7/23/2016 14:40,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,5,24.633,24.633,26.05,1,1,,,,,,,,,,,,,1,,,,,,,,2,49.034,49.034,50.037,1,1,,,,1,,,,,,,,,,,,,,,,,2,26.386,27.507,28.457,2,1,,,,,,,,,,,,,,,1,,,,,,1,47.484,47.484,48.517,1,1,,,,,,,,,,,,,,,,,1,,,,1,32.359,32.359,33.415,1,1,,,,,,,,,,,,,,,,,,,1,,1,32.303,32.303,33.599,1,,44,2,5,,5,4,Scenario 3|Scenario 4|Scenario 5|Scenario 1|Scenario 6|Scenario 2,scenario1|item023|force1|time1,scenario2|item041|force2|time2,scenario3|item052|force3|time3,scenario4|item091|force4|time4,scenario5|item117|force5|time5,scenario6|item143|force6|time6,38.21330261,-84.2256012,-1
R_xsztvkIznXrtfih,Default Response Set,Anonymous,,,73.220.205.79,0,7/23/2016 14:38,7/23/2016 14:40,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,4,20.384,24.011,24.957,6,1,,,,,,,,,,,,,,,,1,,,,,4,15.422,16.105,16.39,2,1,1,,,,,,,,,,,,,,,,,,,,1,16.494,17.884,18.937,3,1,,,,,,,,,,,,,,,,,,,1,,5,15.181,15.181,15.808,1,1,1,,,,,,,,,,,,,,,,,,,,4,12.022,13.102,13.617,3,1,,,,1,,,,,,,,,,,,,,,,,2,22.411,22.411,23.413,1,,18,1,3,,5,6,Scenario 3|Scenario 1|Scenario 6|Scenario 4|Scenario 5|Scenario 2,scenario1|item005|force1|time1,scenario2|item044|force2|time2,scenario3|item049|force3|time3,scenario4|item095|force4|time4,scenario5|item097|force5|time5,scenario6|item124|force6|time6,38.00019836,-121.3249969,-1
R_qwSWi4BTn2kr47D,Default Response Set,Anonymous,,,32.214.167.158,0,7/23/2016 14:33,7/23/2016 14:40,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,5,52.088,61.087,62.036,3,1,,,,,,1,,,,,,,,,,,,,,,5,52.689,55.201,56.289,3,1,,,,,,,,,,,,,1,,,,,,,,5,50.665,52.362,53.651,2,1,,,,,,,,,,,1,,,,,,,,,,5,10.983,53.101,54.711,4,1,,,,,,,,,,,,,1,,,,,,,,5,40.441,42.608,43.26,2,1,,,,,,,,,,,,,,,,,,,1,,5,47.977,49.536,52.493,2,,54,2,1,,5,5,Scenario 1|Scenario 4|Scenario 6|Scenario 5|Scenario 2|Scenario 3,scenario1|item014|force1|time1,scenario2|item030|force2|time2,scenario3|item065|force3|time3,scenario4|item087|force4|time4,scenario5|item113|force5|time5,scenario6|item143|force6|time6,41.33039856,-72.97059631,-1
R_9WAWn3DiKbMYI9P,Default Response Set,Anonymous,,,40.139.94.147,0,7/23/2016 14:36,7/23/2016 14:40,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,4,9.103,12.982,14.577,2,1,,,,,,,,,,,1,,,,,,,,,,4,19.816,20.75,22.983,2,1,,,,1,,,,,,,,,,,,,,,,,4,18.887,18.887,21.106,1,1,,,,,,,,,,,,1,,,,,,,,,4,17.024,21.833,23.547,3,1,,,,,,,,,,,1,,,,,,,,,,4,14.47,14.47,16.675,1,1,,,,,,1,,,,,,,,,,,,,,,2,23.661,26.042,27.82,2,,35,1,5,,4,8,Scenario 6|Scenario 4|Scenario 2|Scenario 3|Scenario 5|Scenario 1,scenario1|item024|force1|time1,scenario2|item039|force2|time2,scenario3|item052|force3|time3,scenario4|item088|force4|time4,scenario5|item111|force5|time5,scenario6|item126|force6|time6,42.29240417,-85.69080353,-1
