ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Instr,scenario1,item001,item002,item003,item004,item005,item006,item007,item008,item013,item014,item015,item016,item017,item018,item019,item020,item021,item022,item023,item024,time1_1,time1_2,time1_3,time1_4,scenario2,item025,item026,item027,item028,item029,item030,item031,item032,item037,item038,item039,item040,item041,item042,item043,item044,item045,item046,item047,item048,time2_1,time2_2,time2_3,time2_4,scenario3,item049,item050,item051,item052,item053,item054,item055,item056,item061,item062,item063,item064,item065,item066,item067,item068,item069,item070,item071,item072,time3_1,time3_2,time3_3,time3_4,scenario4,item073,item074,item075,item076,item077,item078,item079,item080,item085,item086,item087,item088,item089,item090,item091,item092,item093,item094,item095,item096,time4_1,time4_2,time4_3,time4_4,scenario5,item097,item098,item099,item100,item101,item102,item103,item104,item109,item110,item111,item112,item113,item114,item115,item116,item117,item118,item119,item120,time5_1,time5_2,time5_3,time5_4,scenario6,item121,item122,item123,item124,item125,item126,item127,item128,item133,item134,item135,item136,item137,item138,item139,item140,item141,item142,item143,item144,time6_1,time6_2,time6_3,time6_4,demo,age,gender,ethnicity,ethnicity_TEXT,education,ses,DO-BR-FL_11,DO-BL-Scenario1,DO-BL-Scenario2,DO-BL-Scenario3,DO-BL-Scenario4,DO-BL-Scenario5,DO-BL-Scenario6,LocationLatitude,LocationLongitude,LocationAccuracy
R_2uqzW5NoQllulRr,Default Response Set,Anonymous,,,71.227.128.139,0,1/13/2017 10:16,1/13/2017 10:19,1,1,1,1,,,,,,,,,,,,17,,,,,,,,,6.119,18.551,24.97,2,1,,,,,,,,,,,15,,,,,,,,,,29.652,29.652,30.733,1,1,15,,,,,,,,,,,,,,,,,,,,16.676,21.516,22.581,2,1,,,,,,,,,,,,16,,,,,,,,,18.178,18.178,19.396,1,1,,,,,,,,,,,,,,,,,,15,,,19.766,21.986,23.254,2,1,,,,,,,,,,,,,15,,,,,,,,21.599,23.07,25.429,2,,41,2,5,,5,6,Scenario 6|Scenario 1|Scenario 2|Scenario 4|Scenario 5|Scenario 3,scenario1|item016|time1,scenario2|item039|time2,scenario3|item049|time3,scenario4|item088|time4,scenario5|item118|time5,scenario6|item137|time6,47.63220215,-122.6376038,-1
R_12lo2h2swqfuTIb,Default Response Set,Anonymous,,,71.126.175.21,0,1/13/2017 10:13,1/13/2017 10:19,1,1,1,1,,,,,,,,,,15,,,,,,,,,,,40.128,40.128,41.497,1,1,,,,,,,,,,15,,,,,,,,,,,19.27,19.855,21.427,2,1,,,,,,,,,,,,15,,,,,,,,,73.235,81.171,83.055,4,1,,,,,,,,,,,,15,,,,,,,,,39.129,41.193,86.652,2,1,,,,,,,,,,,,,,,,,,,,15,12.658,13.659,13.917,2,1,,,,,,,,,,,,,,,,,,,15,,32.896,32.896,36.076,1,,26,1,5,,5,5,Scenario 4|Scenario 2|Scenario 3|Scenario 6|Scenario 1|Scenario 5,scenario1|item014|time1,scenario2|item038|time2,scenario3|item064|time3,scenario4|item088|time4,scenario5|item120|time5,scenario6|item143|time6,38.88650513,-77.09690094,-1
R_3OqNZRp6ofKdyv0,Default Response Set,Anonymous,,,24.6.148.195,0,1/13/2017 10:12,1/13/2017 10:19,1,1,1,1,,,,,16,,,,,,,,,,,,,,,,72.471,75.811,77.288,2,1,,,,,,,,,,,,,,,16,,,,,,44.059,45.764,49.521,2,1,,,,,16,,,,,,,,,,,,,,,,23.492,78.311,81.439,3,1,,,,18,,,,,,,,,,,,,,,,,40.49,46.882,49.13,3,1,,,15,,,,,,,,,,,,,,,,,,46.63,46.63,49.273,1,1,,,,,,16,,,,,,,,,,,,,,,50.439,58.449,59.632,6,,27,1,3,,4,7,Scenario 3|Scenario 1|Scenario 6|Scenario 5|Scenario 4|Scenario 2,scenario1|item005|time1,scenario2|item043|time2,scenario3|item053|time3,scenario4|item076|time4,scenario5|item099|time5,scenario6|item126|time6,37.99420166,-121.6887054,-1
R_2dQjv9hgASOvSNx,Default Response Set,Anonymous,,,108.29.177.240,0,1/13/2017 10:15,1/13/2017 10:19,1,1,1,1,,,,16,,,,,,,,,,,,,,,,,17.369,18.843,19.794,2,1,,,,,,,,,,,,,,,15,,,,,,7.337,26.837,28.13,3,1,,,,,,,,,,,,,,15,,,,,,,24.638,24.638,29.748,1,1,,,,,,,,,,,,,,,,,15,,,,33.298,34.74,35.507,3,1,,,,,,,,,,,,,19,,,,,,,,32.572,32.572,34.987,1,1,,,,15,,,,,,,,,,,,,,,,,34.013,55.689,56.693,3,,33,1,2,,5,7,Scenario 5|Scenario 4|Scenario 2|Scenario 3|Scenario 6|Scenario 1,scenario1|item004|time1,scenario2|item043|time2,scenario3|item066|time3,scenario4|item093|time4,scenario5|item113|time5,scenario6|item124|time6,40.76539612,-73.81739807,-1
R_2waxtQW77hMDJlx,Default Response Set,Anonymous,,,74.196.54.173,0,1/13/2017 10:15,1/13/2017 10:19,1,1,1,1,,,,,,,,,,,,,,,,,,,15,,12.693,25.123,26.571,3,1,16,,,,,,,,,,,,,,,,,,,,35.198,35.198,36.9,1,1,,,,,,,,16,,,,,,,,,,,,,28.691,31.169,34.508,3,1,,,,,16,,,,,,,,,,,,,,,,31.137,32.385,33.296,2,1,,,,16,,,,,,,,,,,,,,,,,44.313,46.125,47.101,3,1,,,,,,,,,,,,,,17,,,,,,,56.747,58.346,59.572,2,,54,1,5,,6,5,Scenario 5|Scenario 3|Scenario 2|Scenario 6|Scenario 4|Scenario 1,scenario1|item023|time1,scenario2|item025|time2,scenario3|item056|time3,scenario4|item077|time4,scenario5|item100|time5,scenario6|item138|time6,35.58050537,-77.01270294,-1
R_wY81f1sWgJfs73b,Default Response Set,Anonymous,,,23.28.196.102,0,1/13/2017 10:14,1/13/2017 10:19,1,1,1,1,,,,,,,,,,,,,,,,16,,,,,73.408,83.025,94.39,5,1,,,,,,,,16,,,,,,,,,,,,,27.155,27.155,28.098,1,1,,,,16,,,,,,,,,,,,,,,,,53.413,53.413,57.104,1,1,,16,,,,,,,,,,,,,,,,,,,32.429,35.321,36.481,2,1,,,,,,,17,,,,,,,,,,,,,,9.254,34.542,36.598,7,1,,,,,,,,,,,,,,,,,18,,,,11.39,11.39,16.385,1,,33,1,3,,2,9,Scenario 6|Scenario 1|Scenario 2|Scenario 3|Scenario 5|Scenario 4,scenario1|item020|time1,scenario2|item032|time2,scenario3|item052|time3,scenario4|item074|time4,scenario5|item103|time5,scenario6|item141|time6,39.96409607,-83.08460236,-1
R_1d5FKfaDqMbNg2x,Default Response Set,Anonymous,,,98.219.127.170,0,1/13/2017 10:15,1/13/2017 10:19,1,1,1,1,,,,,,15,,,,,,,,,,,,,,,17.548,20.758,23.092,3,1,,,,,,15,,,,,,,,,,,,,,,15.166,18.376,20.967,2,1,,,15,,,,,,,,,,,,,,,,,,19.573,22.605,25.427,2,1,,,,,,,,,,,,,,,,,,,15,,10.492,12.927,15.11,2,1,,,,,,,,,,,,,,,,,,,,15,18.81,21.368,23.622,2,1,,,,,,,,,,,,,15,,,,,,,,30.86,35.461,44.348,2,,64,2,5,,6,2,Scenario 6|Scenario 3|Scenario 1|Scenario 2|Scenario 5|Scenario 4,scenario1|item006|time1,scenario2|item030|time2,scenario3|item051|time3,scenario4|item095|time4,scenario5|item120|time5,scenario6|item137|time6,27.21870422,-82.47100067,-1
R_1MQVpQwByTegP8A,Default Response Set,Anonymous,,,68.185.239.53,0,1/13/2017 10:17,1/13/2017 10:19,1,1,1,1,,,,15,,,,,,,,,,,,,,,,,2.252,25.258,25.921,7,1,,,,,,,,15,,,,,,,,,,,,,18.2,18.2,19.095,1,1,15,,,,,,,,,,,,,,,,,,,,15.136,15.561,16.312,2,1,,,,,,,,,,,,,,,,,15,,,,14.877,15.414,22.415,2,1,,,16,,,,,,,,,,,,,,,,,,15.724,16.499,18.346,3,1,,,,,,,,,,,15,,,,,,,,,,20.31,20.31,21.507,1,,32,1,5,,2,7,Scenario 1|Scenario 3|Scenario 4|Scenario 2|Scenario 6|Scenario 5,scenario1|item004|time1,scenario2|item032|time2,scenario3|item049|time3,scenario4|item093|time4,scenario5|item099|time5,scenario6|item135|time6,30.30349731,-89.85829926,-1
R_1LwirxHxLycv1db,Default Response Set,Anonymous,,,173.80.121.116,0,1/13/2017 10:16,1/13/2017 10:19,1,1,1,1,,,,,,,,,,,,,,,19,,,,,,29.598,29.598,30.928,1,1,,,,16,,,,,,,,,,,,,,,,,22.811,22.811,23.837,1,1,,,,,,,,15,,,,,,,,,,,,,39.329,41.992,43.071,3,1,,,,,,,,,,,,,,,,17,,,,,41.087,41.087,41.931,1,1,,,,,,,,,,,,,,,,17,,,,,23.936,23.936,24.91,1,1,,,,,,,,,,,,,,,,,16,,,,25.411,25.411,26.309,1,,52,1,5,,5,8,Scenario 6|Scenario 3|Scenario 4|Scenario 1|Scenario 5|Scenario 2,scenario1|item019|time1,scenario2|item028|time2,scenario3|item056|time3,scenario4|item092|time4,scenario5|item116|time5,scenario6|item141|time6,38.24169922,-81.58319855,-1
R_C3tQYQfhuUGdqI9,Default Response Set,Anonymous,,,108.204.193.133,0,1/13/2017 10:15,1/13/2017 10:19,1,1,1,1,,,,,,,,,15,,,,,,,,,,,,41.614,41.614,43.428,1,1,,,,,,,,,,,,,,,,15,,,,,32.162,32.162,33.345,1,1,,,15,,,,,,,,,,,,,,,,,,33.558,38.234,38.67,4,1,,,,,,,15,,,,,,,,,,,,,,2.189,28.047,30.328,3,1,,,,,15,,,,,,,,,,,,,,,,29.265,32.437,33.859,4,1,,,,,,,,15,,,,,,,,,,,,,37.384,37.906,41.707,2,,30,2,1,,4,4,Scenario 5|Scenario 1|Scenario 3|Scenario 4|Scenario 6|Scenario 2,scenario1|item013|time1,scenario2|item044|time2,scenario3|item051|time3,scenario4|item079|time4,scenario5|item101|time5,scenario6|item128|time6,34.22749329,-89.03520203,-1
R_3fDK9E6WL1DmMjp,Default Response Set,Anonymous,,,108.171.130.162,0,1/13/2017 10:18,1/13/2017 10:20,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,11.092,11.092,12.75,1,1,,,,,,,,,,,,15,,,,,,,,,12.28,12.28,13.943,1,1,,,,,,,,,,,,,15,,,,,,,,2.582,36.207,36.918,3,1,,,,,,,,15,,,,,,,,,,,,,1.745,1.745,3.55,1,1,15,,,,,,,,,,,,,,,,,,,,9.104,9.104,9.898,1,1,,,,,,,,,,,,,,,,,,,16,,1.86,1.86,6.362,1,,33,1,5,,5,3,Scenario 3|Scenario 1|Scenario 5|Scenario 2|Scenario 6|Scenario 4,scenario1|item019|time1,scenario2|item040|time2,scenario3|item065|time3,scenario4|item080|time4,scenario5|item097|time5,scenario6|item143|time6,40.78010559,-74.06330109,-1
R_1LG6W5Lk22zPOHb,Default Response Set,Anonymous,,,209.107.214.119,0,1/13/2017 10:17,1/13/2017 10:20,1,1,1,1,,,,,,,,,,,15,,,,,,,,,,13.12,13.12,14.088,1,1,15,,,,,,,,,,,,,,,,,,,,17.467,18.069,19.061,2,1,,,,,,,,,,,15,,,,,,,,,,12.866,12.866,14.457,1,1,,,,,,,,,,15,,,,,,,,,,,16.887,16.887,19.482,1,1,,,,,,15,,,,,,,,,,,,,,,31.52,33.192,34.17,2,1,,,,,,,,,,,,,,,,15,,,,,7.793,7.793,10.103,1,,26,1,5,,5,3,Scenario 5|Scenario 2|Scenario 3|Scenario 4|Scenario 1|Scenario 6,scenario1|item015|time1,scenario2|item025|time2,scenario3|item063|time3,scenario4|item086|time4,scenario5|item102|time5,scenario6|item140|time6,33.67480469,-117.908905,-1
R_33jQPN8KsjLeIDm,Default Response Set,Anonymous,,,173.173.79.165,0,1/13/2017 10:15,1/13/2017 10:20,1,1,1,1,,,,,,,,,,,,,,19,,,,,,,32.992,37.169,38.206,2,1,,,,,,,,,,,,,,15,,,,,,,34.006,34.006,35.394,1,1,,,,,,,,,,,,,,,,,,15,,,32.499,32.834,33.61,2,1,,,,,16,,,,,,,,,,,,,,,,18.583,38.79,40.615,3,1,,,,,16,,,,,,,,,,,,,,,,26.071,26.071,29.494,1,1,,,,16,,,,,,,,,,,,,,,,,3.976,45.323,45.956,5,,22,1,5,,3,4,Scenario 4|Scenario 6|Scenario 5|Scenario 3|Scenario 1|Scenario 2,scenario1|item018|time1,scenario2|item042|time2,scenario3|item070|time3,scenario4|item077|time4,scenario5|item101|time5,scenario6|item124|time6,32.65849304,-97.08979797,-1
R_2cchJhbhE56sOq5,Default Response Set,Anonymous,,,68.51.41.74,0,1/13/2017 10:15,1/13/2017 10:20,1,1,1,1,,,18,,,,,,,,,,,,,,,,,,14.37,42.86,46.464,3,1,,,,,,,,,,,,,,,,17,,,,,30.974,38.54,41.015,3,1,,,,,,,,,,,,,,,,18,,,,,28.58,31.716,35.185,2,1,,16,,,,,,,,,,,,,,,,,,,30.346,40.813,46.971,2,1,,,,,,,,,,,15,,,,,,,,,,32.165,34.108,35.188,2,1,,,,,,,,18,,,,,,,,,,,,,34.312,36.395,37.508,2,,31,1,5,,5,4,Scenario 4|Scenario 2|Scenario 1|Scenario 5|Scenario 6|Scenario 3,scenario1|item003|time1,scenario2|item044|time2,scenario3|item068|time3,scenario4|item074|time4,scenario5|item111|time5,scenario6|item128|time6,39.59249878,-86.11109924,-1
R_21nPiwuYXMLesuW,Default Response Set,Anonymous,,,152.26.54.2,0,1/13/2017 10:18,1/13/2017 10:20,1,1,1,1,,,,,,,,17,,,,,,,,,,,,,5.741,5.741,6.826,1,1,,,,,,,,,,,,,,,,,,,15,,19.124,19.581,20.921,2,1,,,,,,,,,,,,,,,18,,,,,,16.8,17.144,17.876,2,1,,,,,,,19,,,,,,,,,,,,,,20.683,20.683,21.32,1,1,,,16,,,,,,,,,,,,,,,,,,2.791,2.791,3.796,1,1,,,,,,,17,,,,,,,,,,,,,,7.844,7.844,8.919,1,,32,1,5,,8,7,Scenario 4|Scenario 2|Scenario 3|Scenario 1|Scenario 5|Scenario 6,scenario1|item008|time1,scenario2|item047|time2,scenario3|item067|time3,scenario4|item079|time4,scenario5|item099|time5,scenario6|item127|time6,35.85350037,-80.10839844,-1
R_2wjkFrnTGO5McD4,Default Response Set,Anonymous,,,173.217.107.69,0,1/13/2017 10:16,1/13/2017 10:20,1,1,1,1,,,,,,,16,,,,,,,,,,,,,,96.107,99.298,100.212,2,1,,,,,,,,,,,,,,,,,16,,,,13.087,13.087,14.111,1,1,15,,,,,,,,,,,,,,,,,,,,14.433,14.433,16.012,1,1,,,,,,,,,,16,,,,,,,,,,,7.735,12.343,14.007,2,1,,,,,,,,,,,,,,,,,,19,,,15.742,16.638,17.512,2,1,,,,,,,,16,,,,,,,,,,,,,48.837,49.444,50.379,2,,37,2,1,,4,3,Scenario 6|Scenario 1|Scenario 5|Scenario 2|Scenario 3|Scenario 4,scenario1|item007|time1,scenario2|item045|time2,scenario3|item049|time3,scenario4|item086|time4,scenario5|item118|time5,scenario6|item128|time6,32.70809937,-93.2779007,-1
R_1mr43yNPY4jZq3n,Default Response Set,Anonymous,,,73.43.107.212,0,1/13/2017 10:13,1/13/2017 10:20,1,1,1,1,,,15,,,,,,,,,,,,,,,,,,34.293,34.293,37.185,1,1,17,,,,,,,,,,,,,,,,,,,,42.443,43.41,54.815,2,1,,,,,,,,,,,,,,16,,,,,,,34.282,35.351,37.438,2,1,,,,,,,16,,,,,,,,,,,,,,43.24,43.24,45.216,1,1,,,,,,,,,,,,15,,,,,,,,,38.016,38.016,47.588,1,1,15,,,,,,,,,,,,,,,,,,,,40.633,103.993,109.336,4,,74,1,5,,4,8,Scenario 6|Scenario 5|Scenario 1|Scenario 4|Scenario 3|Scenario 2,scenario1|item003|time1,scenario2|item025|time2,scenario3|item066|time3,scenario4|item079|time4,scenario5|item112|time5,scenario6|item121|time6,33.77079773,-84.29299927,-1
R_2XmtpjTEWlVjScz,Default Response Set,Anonymous,,,137.118.200.136,0,1/13/2017 10:15,1/13/2017 10:20,1,1,1,1,,,,,,,,,,,,,,,,,16,,,,47.857,47.857,49.862,1,1,,,,,,,,,,,15,,,,,,,,,,30.25,32.261,33.723,3,1,,,,,,,,16,,,,,,,,,,,,,20.683,23.65,24.838,2,1,,,,,,16,,,,,,,,,,,,,,,17.889,17.889,19.851,1,1,,,,16,,,,,,,,,,,,,,,,,72.934,72.934,73.852,1,1,,,,,,16,,,,,,,,,,,,,,,27.036,27.036,38.98,1,,67,1,5,,4,6,Scenario 6|Scenario 1|Scenario 4|Scenario 3|Scenario 2|Scenario 5,scenario1|item021|time1,scenario2|item039|time2,scenario3|item056|time3,scenario4|item078|time4,scenario5|item100|time5,scenario6|item126|time6,45.7046051,-123.8618011,-1
R_QgGR01mjTY9oRkl,Default Response Set,Anonymous,,,71.60.91.120,0,1/13/2017 10:15,1/13/2017 10:20,1,1,1,1,,,,,,,,,,,,,,16,,,,,,,33.634,33.634,39.024,1,1,,,16,,,,,,,,,,,,,,,,,,27.971,27.971,29.335,1,1,,,,,,,,,16,,,,,,,,,,,,31.469,31.469,32.693,1,1,,,,,,,,,,,,,,,,,,,,16,28.092,28.092,30.712,1,1,,,,,,,,,,,,,16,,,,,,,,31.995,31.995,47.461,1,1,,,,,,,,,,,,,,16,,,,,,,42.637,42.637,43.706,1,,59,2,5,,2,7,Scenario 1|Scenario 6|Scenario 2|Scenario 5|Scenario 3|Scenario 4,scenario1|item018|time1,scenario2|item027|time2,scenario3|item061|time3,scenario4|item096|time4,scenario5|item113|time5,scenario6|item138|time6,40.42349243,-79.75879669,-1
R_3G0LShcC8V0oDQJ,Default Response Set,Anonymous,,,198.137.20.91,0,1/13/2017 10:18,1/13/2017 10:20,1,1,1,1,,,,,,15,,,,,,,,,,,,,,,19.755,19.755,21.305,1,1,,,,,,,,,,15,,,,,,,,,,,17.21,19.888,20.264,5,1,,,,,,,,,,,,,,,,,,15,,,15.495,15.791,16.451,2,1,,,,,,,,,,,,,16,,,,,,,,14.006,14.006,14.686,1,1,,,,,,,,,,,,15,,,,,,,,,11.748,11.748,13.125,1,1,,,,,,,16,,,,,,,,,,,,,,16.012,16.012,16.776,1,,28,2,5,,5,8,Scenario 3|Scenario 4|Scenario 1|Scenario 6|Scenario 2|Scenario 5,scenario1|item006|time1,scenario2|item038|time2,scenario3|item070|time3,scenario4|item089|time4,scenario5|item112|time5,scenario6|item127|time6,33.9499054,-83.375,-1
R_6JNJkVFBKy1Cgil,Default Response Set,Anonymous,,,68.203.90.185,0,1/13/2017 10:12,1/13/2017 10:20,1,1,1,1,,,,,15,,,,,,,,,,,,,,,,23.126,23.126,24.482,1,1,,,,,,,,,,,15,,,,,,,,,,18.996,19.94,20.204,2,1,,,,,,,,,,,,,19,,,,,,,,21.958,22.308,23.137,2,1,,,,,,,,,,,,,,,,,,,,15,16.007,16.798,19.004,2,1,,,,,,,,,,,,,,,,,,,15,,17.836,18.642,19.42,3,1,,,,,,,,,,,,,,,,,,16,,,22.044,26.02,26.846,6,,30,1,5,,5,4,Scenario 6|Scenario 3|Scenario 4|Scenario 1|Scenario 5|Scenario 2,scenario1|item005|time1,scenario2|item039|time2,scenario3|item065|time3,scenario4|item096|time4,scenario5|item119|time5,scenario6|item142|time6,32.92449951,-96.89379883,-1
R_22MnDj74VIir5hd,Default Response Set,Anonymous,,,47.196.86.209,0,1/13/2017 10:17,1/13/2017 10:20,1,1,1,1,,,,,,,18,,,,,,,,,,,,,,13.103,22.615,23.777,7,1,,15,,,,,,,,,,,,,,,,,,,3.82,32.261,33.233,6,1,,17,,,,,,,,,,,,,,,,,,,1.386,21.797,22.696,7,1,,,,,,,,,,,,,,19,,,,,,,5.581,37.44,42.419,6,1,,,,,,,,,,,,,,,,17,,,,,11.658,12.897,17.662,2,1,,,,,,,,,,,,,,,,17,,,,,3.683,13.1,14.076,7,,29,1,5,,2,8,Scenario 2|Scenario 3|Scenario 1|Scenario 4|Scenario 6|Scenario 5,scenario1|item007|time1,scenario2|item026|time2,scenario3|item050|time3,scenario4|item090|time4,scenario5|item116|time5,scenario6|item140|time6,27.90029907,-82.30239868,-1
R_AdGydigjaS4EzHr,Default Response Set,Anonymous,,,63.139.80.2,0,1/13/2017 10:17,1/13/2017 10:20,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,23.084,23.579,24.351,2,1,,,,,15,,,,,,,,,,,,,,,,34.054,34.054,51.748,1,1,,,15,,,,,,,,,,,,,,,,,,23.197,23.197,24.002,1,1,,,,,,,,,,,,,,,,,,,15,,20.804,20.804,21.664,1,1,,,,,15,,,,,,,,,,,,,,,,19.133,21.621,22.353,4,1,,,15,,,,,,,,,,,,,,,,,,21.158,22.038,22.386,2,,32,1,5,,5,5,Scenario 5|Scenario 1|Scenario 3|Scenario 2|Scenario 4|Scenario 6,scenario1|item001|time1,scenario2|item029|time2,scenario3|item051|time3,scenario4|item095|time4,scenario5|item101|time5,scenario6|item123|time6,43.03469849,-76.07289886,-1
R_3mmerqgsayEIU8U,Default Response Set,Anonymous,,,24.21.216.74,0,1/13/2017 10:16,1/13/2017 10:20,1,1,1,1,,,,,,,,,,,,,,,,18,,,,,32.672,33.871,34.908,2,1,,,,,,,,,,,15,,,,,,,,,,31.312,31.312,32.197,1,1,,,,,,,,,,,,,,,15,,,,,,26.773,27.384,28.353,2,1,,,,16,,,,,,,,,,,,,,,,,43.572,43.572,44.602,1,1,,,,,,,,16,,,,,,,,,,,,,25.589,25.589,26.508,1,1,,,,,18,,,,,,,,,,,,,,,,44.942,44.942,45.952,1,,41,1,5,,2,10,Scenario 5|Scenario 1|Scenario 6|Scenario 3|Scenario 4|Scenario 2,scenario1|item020|time1,scenario2|item039|time2,scenario3|item067|time3,scenario4|item076|time4,scenario5|item104|time5,scenario6|item125|time6,44.06900024,-123.0825043,-1
R_4MYBeYUWv35VJUB,Default Response Set,Anonymous,,,174.101.249.163,0,1/13/2017 10:12,1/13/2017 10:20,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,51.768,51.768,53.213,1,1,,,,,,,,,,,,,,,15,,,,,,50.824,50.824,52.419,1,1,,,,,,,15,,,,,,,,,,,,,,63.155,63.155,64.67,1,1,,,,,,,,,,,15,,,,,,,,,,59.082,59.082,60.542,1,1,,,,,,,,,15,,,,,,,,,,,,49.783,49.783,50.819,1,1,,,,,,,,,,,,,,,,,,15,,,68.843,68.843,69.814,1,,52,2,5,,2,8,Scenario 4|Scenario 5|Scenario 3|Scenario 1|Scenario 6|Scenario 2,scenario1|item001|time1,scenario2|item043|time2,scenario3|item055|time3,scenario4|item087|time4,scenario5|item109|time5,scenario6|item142|time6,39.0565033,-83.92160034,-1
R_10OYvHDQG0D0n4R,Default Response Set,Anonymous,,,174.55.157.153,0,1/13/2017 10:14,1/13/2017 10:20,1,1,1,1,,,,,,,,,15,,,,,,,,,,,,37.022,41.23,42.995,3,1,,,,,,,,,,15,,,,,,,,,,,20.277,22.189,23.37,4,1,,,,,,,,,,,,,,,,,,,,15,53.892,53.892,55.672,1,1,,,,,,,,,,15,,,,,,,,,,,50.01,50.01,51.849,1,1,,,,,,,,,,,,,,,17,,,,,,47.905,48.985,50.723,2,1,,,,,,,,,15,,,,,,,,,,,,85.289,86.553,87.92,2,,32,1,5,,2,8,Scenario 6|Scenario 4|Scenario 2|Scenario 1|Scenario 5|Scenario 3,scenario1|item013|time1,scenario2|item038|time2,scenario3|item072|time3,scenario4|item086|time4,scenario5|item115|time5,scenario6|item133|time6,39.917099,-76.7256012,-1
R_qVeY5IK6PUGRohr,Default Response Set,Anonymous,,,75.72.131.81,0,1/13/2017 10:16,1/13/2017 10:20,1,1,1,1,,,,,,,,,,,,,,,,18,,,,,22.394,30.877,31.191,5,1,,,,,,,17,,,,,,,,,,,,,,20.496,22.967,23.478,3,1,,,,,,,,,,,15,,,,,,,,,,14.307,31.646,32.446,7,1,,,,,,,,,,,,,,,15,,,,,,51.986,52.886,54.566,2,1,,,,,,,,,,,,,,,,16,,,,,50.707,52.372,53.119,2,1,,,,,,,,,,,,15,,,,,,,,,20.315,26.539,27.643,3,,25,2,5,,3,7,Scenario 3|Scenario 4|Scenario 5|Scenario 1|Scenario 2|Scenario 6,scenario1|item020|time1,scenario2|item031|time2,scenario3|item063|time3,scenario4|item091|time4,scenario5|item116|time5,scenario6|item136|time6,44.65859985,-93.59750366,-1
R_1mEJGLO3krng206,Default Response Set,Anonymous,,,173.24.128.193,0,1/13/2017 10:17,1/13/2017 10:20,1,1,1,1,,,,,,,,,,,,,,,,,,15,,,23.333,23.333,26.424,1,1,,,,,,,,,,,,,,,,,,15,,,30.883,30.883,33.459,1,1,,,,,,,,,,,15,,,,,,,,,,22.993,22.993,25.031,1,1,,,,,,,,,,,,,,,,,15,,,,21.521,21.521,23.715,1,1,,,,,,,,,,,,,15,,,,,,,,26.231,26.231,27.495,1,1,,,,,,,15,,,,,,,,,,,,,,27.066,27.066,29.908,1,,87,2,5,,2,6,Scenario 3|Scenario 1|Scenario 2|Scenario 4|Scenario 5|Scenario 6,scenario1|item022|time1,scenario2|item046|time2,scenario3|item063|time3,scenario4|item093|time4,scenario5|item113|time5,scenario6|item127|time6,42.05419922,-92.93049622,-1
R_1KvGhKFAdK91rjE,Default Response Set,Anonymous,,,72.174.173.118,0,1/13/2017 10:15,1/13/2017 10:20,1,1,1,1,,,,,,,,,,,,,,,,,,,,18,47.727,47.727,54.361,1,1,,,16,,,,,,,,,,,,,,,,,,36.025,37.208,49.722,2,1,,,,,,,,,,,,,19,,,,,,,,48.561,50.445,54.868,2,1,,,,,,,,,,,,17,,,,,,,,,25.561,26.045,26.902,2,1,,,,15,,,,,,,,,,,,,,,,,45.509,46.183,47.196,2,1,,,,,,,,,,16,,,,,,,,,,,32.38,39.284,40.874,2,,36,1,5,,2,5,Scenario 2|Scenario 3|Scenario 1|Scenario 4|Scenario 6|Scenario 5,scenario1|item024|time1,scenario2|item027|time2,scenario3|item065|time3,scenario4|item088|time4,scenario5|item100|time5,scenario6|item134|time6,46.16119385,-114.1400986,-1
R_3j7q1NcEr8i8K1J,Default Response Set,Anonymous,,,24.171.21.68,0,1/13/2017 10:14,1/13/2017 10:20,1,1,1,1,,,,,,,,,,,,,,15,,,,,,,39.505,41.608,43.14,5,1,,,,,,,,,,16,,,,,,,,,,,30.319,30.319,31.243,1,1,,,,,,,,,,,,,,,,19,,,,,17.184,17.184,17.914,1,1,,,15,,,,,,,,,,,,,,,,,,12.14,12.457,13.053,2,1,,,,,,,,,,,,,,,,,,,16,,47.559,47.559,48.651,1,1,16,,,,,,,,,,,,,,,,,,,,33.826,33.826,34.64,1,,28,1,5,,5,4,Scenario 2|Scenario 6|Scenario 1|Scenario 4|Scenario 5|Scenario 3,scenario1|item018|time1,scenario2|item038|time2,scenario3|item068|time3,scenario4|item075|time4,scenario5|item119|time5,scenario6|item121|time6,38.49809265,-90.45999908,-1
R_1gLQ7tln9uR92nx,Default Response Set,Anonymous,,,68.51.165.154,0,1/13/2017 10:17,1/13/2017 10:20,1,1,1,1,,23,,,,,,,,,,,,,,,,,,,5.373,27.27,28.646,5,1,,,,,,,,,15,,,,,,,,,,,,4.398,21.564,23.875,4,1,,,,,,,,19,,,,,,,,,,,,,17.198,19.947,21.48,3,1,,,16,,,,,,,,,,,,,,,,,,7.733,27.741,30.102,4,1,15,,,,,,,,,,,,,,,,,,,,15.16,20.901,22.102,4,1,,,,,,,,,,,,,16,,,,,,,,23.95,31.861,32.203,5,,25,1,5,,4,6,Scenario 4|Scenario 1|Scenario 3|Scenario 5|Scenario 6|Scenario 2,scenario1|item002|time1,scenario2|item037|time2,scenario3|item056|time3,scenario4|item075|time4,scenario5|item097|time5,scenario6|item137|time6,42.65029907,-82.92569733,-1
